Date,Description,Debit,Credit,Balance,Category,SubCategory
13/01/2024,Visa Purchase                 11Jan Noodlebox Burswood   Burswood,14.95,,11802.13,Food & Beverage,Dining out
12/01/2024,Visa Purchase                 09Jan Hygge Bar            Perth,35.46,,11817.08,Food & Beverage,Beverages
12/01/2024,Visa Purchase                 09Jan Hygge Bar            Perth,20.26,,11852.54,Food & Beverage,Beverages
12/01/2024,Visa Purchase                 09Jan Hygge Bar            Perth,15.19,,11872.8,Food & Beverage,Beverages
12/01/2024,Visa Purchase                 10Jan Gin Sushiya Pty Ltd  Perth,13.75,,11887.99,Food & Beverage,Dining out
12/01/2024,Visa Purchase                 10Jan Brew - Ha The Ritual Subiaco,12.2,,11901.74,Food & Beverage,Dining out
11/01/2024,Foreign Currency Conversn Fee,0.1,,11913.94,Fees & Charges,Fees & Charges
11/01/2024,Visa Purchase O/Seas          07Jan Sgd2.99 2C2*Amznprimesg Memb,3.38,,11914.04,Retail & Personal,Retail (shopping)
10/01/2024,Visa Purchase                 06Jan Aldi Stores - Butler Butler,0.99,,11917.42,Food & Beverage,Food & Groceries
10/01/2024,Andrew Kay Manag Wages 07012024,,1464.73,11918.41,Income,Salary
9/01/2024,Visa Purchase                 06Jan Smp*Hermanos En Taco Leedervil,44.88,,10453.68,Food & Beverage,Dining out
9/01/2024,Visa Purchase                 06Jan Leed Comm Pharmacy   Leedervil,14.95,,10498.56,Retail & Personal,Medical & Personal care
8/01/2024,Eftpos Debit                  07Jan05:31 Uber* Trip\,13.86,,10513.51,Transport & Travel,Taxi & Rental car
4/01/2024,Visa Purchase                 02Jan Origin Energy Ltd    Barangaro,455.98,,10527.37,Bills & Payments,Utilities & Rates
4/01/2024,Visa Purchase                 01Jan Gusto (Wa) Pty Ltd   Perth,5.9,,10983.35,Food & Beverage,Dining out
3/01/2024,Visa Purchase                 01Jan The Lucky Shag       Perth,41.5,,10989.25,Food & Beverage,Beverages
3/01/2024,Visa Purchase                 01Jan Patreon* Membership  Internet,36.85,,11030.75,Entertainment & Recreation,TV
3/01/2024,Visa Purchase                 30Dec Pharm777Rokebyrd     Subiaco,21.95,,11067.6,Retail & Personal,Medical & Personal care
3/01/2024,Visa Purchase                 30Dec Noodlebox Burswood   Burswood,12.55,,11089.55,Food & Beverage,Dining out
3/01/2024,Andrew Kay Manag Wages 31122023,,1464.73,11102.1,Income,Salary
2/01/2024,Visa Purchase                 28Dec Victoria Park Discou Victoria,42.37,,9637.37,Retail & Personal,Medical & Personal care
2/01/2024,Visa Purchase                 28Dec Vic Park Fruit & Veg Victoria,8.99,,9679.74,Food & Beverage,Food & Groceries
2/01/2024,Visa Purchase                 28Dec Vic Park Fruit & Veg Victoria,7.41,,9688.73,Food & Beverage,Food & Groceries
2/01/2024,Eftpos Debit                  01Jan08:14 Uber* Trip\,18.5,,9696.14,Transport & Travel,Taxi & Rental car
30/12/2023,Visa Purchase                 27Dec Csk 7 Pty Ltd        Perth,10.9,,9714.64,Food & Beverage,Dining out
30/12/2023,Visa Purchase                 27Dec Amcal Pharmacity     Perth,3.99,,9725.54,Retail & Personal,Medical & Personal care
29/12/2023,Visa Purchase                 25Dec Kings Park Kiosk     Kings Par,7.12,,9729.53,Food & Beverage,Dining out
29/12/2023,Visa Purchase                 23Dec Mcdonalds Crown Pert Burswood,5.45,,9736.65,Food & Beverage,Dining out
28/12/2023,Visa Purchase                 23Dec Woolworths Online    Bella Vis,72.5,,9742.1,Food & Beverage,Food & Groceries
28/12/2023,Visa Purchase                 24Dec Sq *Artrage Inc.     Northbrid,39,,9814.6,Entertainment & Recreation,Sports & Leisure
28/12/2023,Visa Purchase                 24Dec Hoodburger Northbrid Northbrid,19,,9853.6,Food & Beverage,Dining out
28/12/2023,Visa Purchase                 23Dec Noodlebox Burswood   Burswood,17.9,,9872.6,Food & Beverage,Dining out
28/12/2023,Visa Purchase                 24Dec Sq *Artrage Inc.     Northbrid,11,,9890.5,Entertainment & Recreation,Sports & Leisure
28/12/2023,Visa Purchase                 24Dec Caltex Burswood      Burswood,4.5,,9901.5,Transport & Travel,Petrol
27/12/2023,Deft Payments Deft      21303050,942.99,,9906,Bills & Payments,Expenses & Payments
27/12/2023,Visa Purchase                 22Dec Sq *Monet In Paris   Burswood,8.5,,10848.99,Entertainment & Recreation,Sports & Leisure
27/12/2023,Andrew Kay Manag Wages 24122023,,1464.73,10857.49,Income,Salary
27/12/2023,Eftpos Debit                  25Dec02:47 Uber* Trip\,15.61,,9392.76,Transport & Travel,Taxi & Rental car
23/12/2023,Visa Purchase                 21Dec Kx Pilates Subiaco   Subiaco,310,,9408.37,Retail & Personal,Health & Fitness
23/12/2023,Visa Purchase                 20Dec Gn Circleoffriendsa  Summertow,103.25,,9718.37,Bills & Payments,Gifts & Donations
23/12/2023,Visa Purchase                 19Dec Cicerello 's (Freman Fremantle,16,,9821.62,Food & Beverage,Dining out
23/12/2023,Visa Purchase                 20Dec Subway Crown         Burswood,13.7,,9837.62,Food & Beverage,Dining out
23/12/2023,Eftpos Debit                  23Dec11:28 Kailis Bros Fish Mkt  Leederville  Wa Au,30.84,,9851.32,Food & Beverage,Food & Groceries
22/12/2023,Visa Purchase                 19Dec Djurra               Fremantle,67,,9882.16,Retail & Personal,Retail (shopping)
22/12/2023,Visa Purchase                 19Dec Cicerello 's (Freman Fremantle,31.5,,9949.16,Food & Beverage,Dining out
22/12/2023,Visa Purchase                 19Dec Kakulas Sister Groce Fremantle,20.35,,9980.66,Food & Beverage,Food & Groceries
22/12/2023,Visa Purchase                 19Dec The Whistle Stop     Fremantle,13.5,,10001.01,Retail & Personal,Retail (shopping)
22/12/2023,Visa Purchase                 19Dec Cicerello 's (Freman Fremantle,13.2,,10014.51,Food & Beverage,Dining out
22/12/2023,Osko Withdrawal               22Dec16:36 Iv00000001422 210 Gover St Door Jvl Pain,748,,10027.71,Withdrawals & Transfers,Withdrawal
21/12/2023,Visa Purchase                 19Dec Kartique Trading     Fremantle,105,,10775.71,Home & Property,Furnishings
21/12/2023,Visa Purchase                 19Dec Get Chunky Fremantle Fremantle,45,,10880.71,Food & Beverage,Food & Groceries
21/12/2023,Tfr Wdl BPAY Internet         21Dec13:11 500015101776        Origin Energy,170.87,,10925.71,Bills & Payments,Utilities & Rates
20/12/2023,Visa Purchase                 17Dec Wellington Hotel     North Ade,50,,11096.58,Food & Beverage,Beverages
20/12/2023,Visa Purchase                 17Dec Wellington Hotel     North Ade,21.9,,11146.58,Food & Beverage,Beverages
20/12/2023,Andrew Kay Manag Wages 17122023,,1464.73,11168.48,Income,Salary
19/12/2023,Visa Purchase                 15Dec Targett Medical Pty  North Ade,1155,,9703.75,Retail & Personal,Retail (shopping)
19/12/2023,Visa Purchase                 16Dec Adelaide Fringe Inc  Adelaide,98.8,,10858.75,Entertainment & Recreation,Sports & Leisure
19/12/2023,Visa Purchase                 15Dec Bakery On O'Connell  North Ade,12.12,,10957.55,Food & Beverage,Food & Groceries
18/12/2023,Visa Purchase                 15Dec Sq *Asia Oasis       Salisbury,30,,10969.67,Entertainment & Recreation,Catering
18/12/2023,Visa Purchase                 15Dec The Coffee Bean Shop Welland,27.5,,10999.67,Food & Beverage,Beverages
18/12/2023,Visa Purchase                 15Dec Sq *Asia Oasis       Salisbury,24,,11027.17,Entertainment & Recreation,Catering
18/12/2023,Visa Purchase                 15Dec Beam Mobility Austra -,11.4,,11051.17,Bills & Payments,Telecommunications
18/12/2023,Visa Purchase                 15Dec Beam Mobility Austra -,7.65,,11062.57,Bills & Payments,Telecommunications
18/12/2023,Osko Withdrawal               18Dec19:06 Cus18979139 Kelly Payfer Koala Bin Wash,198,,11070.22,Withdrawals & Transfers,Withdrawal
18/12/2023,Eftpos Debit                  18Dec09:43 Uber* Trip\,44.21,,11268.22,Transport & Travel,Taxi & Rental car
18/12/2023,Eftpos Debit                  17Dec22:53 Uber* Trip\,28.57,,11312.43,Transport & Travel,Taxi & Rental car
16/12/2023,Eftpos Debit                  16Dec17:16 Uber* Trip\,48.08,,11341,Transport & Travel,Taxi & Rental car
16/12/2023,Eftpos Debit                  16Dec10:20 Bakery On O'Connell   North Adelaidsa Au,22.32,,11389.08,Food & Beverage,Food & Groceries
16/12/2023,Eftpos Debit                  15Dec22:12 Neuronau* Trip-Vh\,6.11,,11411.4,Transport & Travel,Vehicle Expenses
15/12/2023,Eftpos Debit                  15Dec15:48 Sq *Color Club        North Adelaidsa Au,25.25,,11417.51,Retail & Personal,Retail (shopping)
15/12/2023,Atm Withdrawal -Wbc           15Dec13:35 Westpac               Adelaide     5  Au,400,,11442.76,Withdrawals & Transfers,ATM & EFTPOS
15/12/2023,Eftpos Debit                  15Dec12:12 Neuronau* Trip-Mv\,7.12,,11842.76,Transport & Travel,Vehicle Expenses
15/12/2023,Eftpos Debit                  15Dec10:27 Uber* Trip\,36.44,,11849.88,Transport & Travel,Taxi & Rental car
15/12/2023,Eftpos Debit                  15Dec09:42 Bakery On O'Connell   North Adelaidsa Au,16.77,,11886.32,Food & Beverage,Food & Groceries
15/12/2023,Eftpos Debit                  15Dec04:48 Uber* Trip\,28.25,,11903.09,Transport & Travel,Taxi & Rental car
14/12/2023,Eftpos Debit                  14Dec22:03 Uber* Trip\,17.55,,11931.34,Transport & Travel,Taxi & Rental car
14/12/2023,Osko Withdrawal               14Dec12:44 Kelli O'Rielly,325,,11948.89,Withdrawals & Transfers,Withdrawal
13/12/2023,Visa Purchase                 11Dec L'Occitane Australia Perth,135,,12273.89,Retail & Personal,Retail (shopping)
13/12/2023,Visa Purchase                 08Dec Anytime Deli         Burswood,9.05,,12408.89,Food & Beverage,Food & Groceries
13/12/2023,Andrew Kay Manag Wages 10122023,,1464.73,12417.94,Income,Salary
12/12/2023,Foreign Currency Conversn Fee,0.1,,10953.21,Fees & Charges,Fees & Charges
12/12/2023,Visa Purchase O/Seas          07Dec Sgd2.99 2C2*Amznprimesg Memb,3.41,,10953.31,Retail & Personal,Retail (shopping)
12/12/2023,Eftpos Debit                  12Dec10:12 Uber* Trip\,17.64,,10956.72,Transport & Travel,Taxi & Rental car
12/12/2023,Eftpos Debit                  12Dec04:40 Uber* Trip\,17.1,,10974.36,Transport & Travel,Taxi & Rental car
11/12/2023,Visa Purchase                 07Dec Astor Theatre Perth  Mount Law,18.19,,10991.46,Entertainment & Recreation,TV
11/12/2023,Visa Purchase                 07Dec Astor Theatre Perth  Mount Law,17.18,,11009.65,Entertainment & Recreation,TV
11/12/2023,Visa Purchase                 07Dec Mcdonalds Crown Pert Burswood,5.45,,11026.83,Food & Beverage,Dining out
11/12/2023,Visa Purchase                 07Dec Subway Crown         Burswood,3.5,,11032.28,Food & Beverage,Dining out
11/12/2023,Atm Withdrawal -Wbc           11Dec13:39 Westpac               Perth        6  Au,500,,11035.78,Withdrawals & Transfers,ATM & EFTPOS
9/12/2023,Visa Purchase                 06Dec B Store              Claremont,146,,11535.78,Retail & Personal,Clothing & Shoes
9/12/2023,Visa Purchase                 07Dec Spotlight Melville   Myaree,80.9,,11681.78,Home & Property,Furnishings
9/12/2023,Visa Purchase                 06Dec Pigeonhole Perth 2   Perth,59.9,,11762.68,Bills & Payments,Gifts & Donations
9/12/2023,Visa Purchase                 06Dec Thuy Nguyen          Perth,55,,11822.58,Retail & Personal,Retail (shopping)
9/12/2023,Visa Purchase                 06Dec Smp*Mica Creamery Lo Perth,5.59,,11877.58,Food & Beverage,Dining out
8/12/2023,Visa Purchase                 06Dec Alh Venues/James & W Northbrid,26,,11883.17,Transport & Travel,Hotels and Accommodation
8/12/2023,Visa Purchase                 06Dec Sq *Neighbourhood Ba Perth,23,,11909.17,Food & Beverage,Food & Groceries
8/12/2023,Visa Purchase                 05Dec Spotlight Pty Ltd    Sth Melbo,14,,11932.17,Home & Property,Furnishings
8/12/2023,Eftpos Debit                  08Dec07:39 Uber* Trip\,18.51,,11946.17,Transport & Travel,Taxi & Rental car
7/12/2023,Visa Purchase                 05Dec Provender Holdings A Waterloo,2.9,,11964.68,Food & Beverage,Food & Groceries
6/12/2023,Andrew Kay Manag Wages 03122023,,1464.73,11967.58,Income,Salary
5/12/2023,Visa Purchase                 01Dec Bentley Teamind Pty  Bentley,54.6,,10502.85,Food & Beverage,Dining out
5/12/2023,Visa Purchase                 01Dec A Cuppa Coffee House Perth,11.13,,10557.45,Food & Beverage,Beverages
5/12/2023,Visa Purchase                 01Dec Provender Holdings A Waterloo,2.9,,10568.58,Food & Beverage,Food & Groceries
4/12/2023,Visa Purchase                 01Dec L'Occitane Australia Perth,111.2,,10571.48,Retail & Personal,Retail (shopping)
4/12/2023,Visa Purchase                 01Dec Subiaco Hotel        Subiaco,60.6,,10682.68,Food & Beverage,Beverages
4/12/2023,Visa Purchase                 01Dec Patreon* Membership  Internet,36.85,,10743.28,Entertainment & Recreation,TV
4/12/2023,Visa Purchase                 01Dec Subiaco Hotel        Subiaco,27.78,,10780.13,Food & Beverage,Beverages
4/12/2023,Visa Purchase                 01Dec Officeworks 0615     Perth,8.7,,10807.91,Retail & Personal,Retail (shopping)
4/12/2023,Visa Purchase                 01Dec Kmart 1386           Perth,5,,10816.61,Retail & Personal,Retail (shopping)
2/12/2023,Visa Purchase                 29Nov Provender Holdings A Waterloo,2.7,,10821.61,Food & Beverage,Food & Groceries
2/12/2023,Eftpos Debit                  02Dec03:36 Uber* Trip\,17.97,,10824.31,Transport & Travel,Taxi & Rental car
2/12/2023,Eftpos Debit                  02Dec02:59 Uber* Trip\,14.22,,10842.28,Transport & Travel,Taxi & Rental car
2/12/2023,Eftpos Debit                  02Dec01:27 Uber* Trip\,13.62,,10856.5,Transport & Travel,Taxi & Rental car
2/12/2023,Eftpos Debit                  02Dec00:09 Sq *Nikola Estate And Middle Swan  Wa Au,22.25,,10870.12,Entertainment & Recreation,Sports & Leisure
1/12/2023,Visa Purchase                 29Nov Hifumiya             Perth,51.86,,10892.37,Food & Beverage,Dining out
1/12/2023,Visa Purchase                 28Nov Anytime Deli         Burswood,17.5,,10944.23,Food & Beverage,Food & Groceries
1/12/2023,Internet Withdrawal           01Dec15:33 To 0280074494440,4000,,10961.73,Withdrawals & Transfers,Funds transfer
30/11/2023,Visa Purchase                 26Nov Izakaya Grill        Northbrid,149.21,,14961.73,Food & Beverage,Dining out
30/11/2023,Visa Purchase                 27Nov Shanghai St Northbri Northbrid,66.69,,15110.94,Food & Beverage,Dining out
30/11/2023,Visa Purchase                 27Nov Anytime Deli         Burswood,11.1,,15177.63,Food & Beverage,Food & Groceries
29/11/2023,Visa Purchase                 26Nov Sq *Cheeky Waffles P Northbrid,12.19,,15188.73,Food & Beverage,Food & Groceries
29/11/2023,Andrew Kay Manag Wages 26112023,,1464.73,15200.92,Income,Salary
29/11/2023,Eftpos Debit                  29Nov12:45 Uber* Trip\,18.33,,13736.19,Transport & Travel,Taxi & Rental car
29/11/2023,Eftpos Debit                  29Nov07:53 Uber* Trip\,21.4,,13754.52,Transport & Travel,Taxi & Rental car
29/11/2023,Tfr Wdl BPAY Internet         29Nov05:49 440057              City Of Adelaide,571.8,,13775.92,Bills & Payments,Tax payments
28/11/2023,Visa Purchase                 25Nov Fenway Subiaco       Subiaco,71.07,,14347.72,Food & Beverage,Beverages
28/11/2023,Visa Purchase                 25Nov Subiaco Hotel        Subiaco,27.78,,14418.79,Food & Beverage,Beverages
28/11/2023,Visa Purchase                 25Nov Subiaco Hotel        Subiaco,25.25,,14446.57,Food & Beverage,Beverages
28/11/2023,Visa Purchase                 25Nov Fenway Subiaco       Subiaco,22.24,,14471.82,Food & Beverage,Beverages
28/11/2023,Visa Purchase                 25Nov Fenway Subiaco       Subiaco,19.71,,14494.06,Food & Beverage,Beverages
28/11/2023,Visa Purchase                 25Nov Fenway Subiaco       Subiaco,12.64,,14513.77,Food & Beverage,Beverages
28/11/2023,Mcare Benefits 703183874 Iywq,,41.4,14526.41,Government payments,Centrelink payments
28/11/2023,Eftpos Debit                  28Nov08:12 Uber* Trip\,10.83,,14485.01,Transport & Travel,Taxi & Rental car
27/11/2023,Eftpos Debit                  27Nov10:44 Uber* Trip\,11.75,,14495.84,Transport & Travel,Taxi & Rental car
27/11/2023,Eftpos Debit                  27Nov08:00 Uber* Trip\,10.66,,14507.59,Transport & Travel,Taxi & Rental car
27/11/2023,Eftpos Debit                  26Nov12:02 Uber* Trip\,15.17,,14518.25,Transport & Travel,Taxi & Rental car
27/11/2023,Eftpos Debit                  26Nov06:36 Uber* Trip\,12.63,,14533.42,Transport & Travel,Taxi & Rental car
25/11/2023,Visa Purchase                 23Nov Kx Pilates Subiaco   Subiaco,102,,14546.05,Retail & Personal,Health & Fitness
24/11/2023,Mcare Benefits 701145683 Iywq,,41.4,14648.05,Government payments,Centrelink payments
24/11/2023,Eftpos Debit                  24Nov03:12 Uber* Trip\,17.84,,14606.65,Transport & Travel,Taxi & Rental car
23/11/2023,Visa Purchase                 20Nov Coles Online         Hawthorn,50.1,,14624.49,Food & Beverage,Food & Groceries
22/11/2023,Andrew Kay Manag Wages 19112023,,1464.73,14674.59,Income,Salary
20/11/2023,Visa Purchase                 17Nov Kx Pilates Subiaco   Subiaco,60,,13209.86,Retail & Personal,Health & Fitness
20/11/2023,Visa Purchase                 17Nov Neuronau* Temphold-P Hawthorn,4.57,,13269.86,Transport & Travel,Vehicle Expenses
17/11/2023,Visa Purchase                 15Nov Provender Holdings A Waterloo,2.9,,13274.43,Food & Beverage,Food & Groceries
16/11/2023,Visa Purchase                 13Nov Vic Park Fruit & Veg Victoria,15.96,,13277.33,Food & Beverage,Food & Groceries
16/11/2023,Visa Purchase                 14Nov Sq *Neighbourhood Ba Perth,8,,13293.29,Food & Beverage,Food & Groceries
16/11/2023,Visa Purchase                 13Nov Wings Enterprises Wa Victoria,4.2,,13301.29,Food & Beverage,Food & Groceries
16/11/2023,Eftpos Debit                  16Nov11:43 Uber* Trip\,22.88,,13305.49,Transport & Travel,Taxi & Rental car
16/11/2023,Eftpos Debit                  16Nov00:20 Uber* Trip\,17.41,,13328.37,Transport & Travel,Taxi & Rental car
15/11/2023,Visa Purchase                 12Nov Luna Cinemas         Leedervil,21.5,,13345.78,Entertainment & Recreation,TV
15/11/2023,Visa Purchase                 12Nov Luna Cinemas         Leedervil,17,,13367.28,Entertainment & Recreation,TV
15/11/2023,Andrew Kay Manag Wages 12112023,,1534.88,13384.28,Income,Salary
15/11/2023,Eftpos Debit                  15Nov13:18 Uber* Trip\,17.43,,11849.4,Transport & Travel,Taxi & Rental car
15/11/2023,Eftpos Debit                  15Nov05:40 Uber* Trip\,19.23,,11866.83,Transport & Travel,Taxi & Rental car
14/11/2023,Visa Purchase                 12Nov Woolworths Online    Bella Vis,90.9,,11886.06,Food & Beverage,Food & Groceries
14/11/2023,Visa Purchase                 11Nov S And Y Family Trust Subiaco,90,,11976.96,Retail & Personal,Medical & Personal care
14/11/2023,Visa Purchase                 10Nov Hifumiya             Perth,57.63,,12066.96,Food & Beverage,Dining out
14/11/2023,Visa Purchase                 11Nov Bws Liquor/Subiaco S Subiaco,26,,12124.59,Food & Beverage,Beverages
14/11/2023,Visa Purchase                 10Nov Subway Crown         Burswood,20.3,,12150.59,Food & Beverage,Dining out
14/11/2023,Visa Purchase                 12Nov The Garden           Leedervil,20.12,,12170.89,Food & Beverage,Beverages
14/11/2023,Visa Purchase                 11Nov Noodlebox Burswood   Burswood,14.35,,12191.01,Food & Beverage,Dining out
14/11/2023,Visa Purchase                 10Nov Xchange Convenience  Perth,2.5,,12205.36,Food & Beverage,Food & Groceries
14/11/2023,Ecp Events Contractor Payment,,35.6,12207.86,Deposits,Deposit
11/11/2023,Foreign Currency Conversn Fee,0.1,,12172.26,Fees & Charges,Fees & Charges
11/11/2023,Visa Purchase O/Seas          07Nov Sgd2.99 2C2*Amznprimesg Memb,3.41,,12172.36,Retail & Personal,Retail (shopping)
10/11/2023,Visa Purchase                 08Nov Noodlebox Burswood   Burswood,16.95,,12175.77,Food & Beverage,Dining out
9/11/2023,Visa Purchase                 05Nov Royal Copenhagen Por Port Noar,20,,12192.72,Food & Beverage,Food & Groceries
9/11/2023,Ecp Events Contractor Payment,,225.47,12212.72,Deposits,Deposit
8/11/2023,Visa Purchase                 06Nov Fenway Subiaco       Subiaco,22.14,,11987.25,Food & Beverage,Beverages
8/11/2023,Visa Purchase                 06Nov Fenway Subiaco       Subiaco,10.62,,12009.39,Food & Beverage,Beverages
8/11/2023,Visa Purchase                 06Nov Fenway Subiaco       Subiaco,9.1,,12020.01,Food & Beverage,Beverages
8/11/2023,Andrew Kay Manag Wages 05112023,,671,12029.11,Income,Salary
7/11/2023,Visa Purchase                 03Nov Governor Hindmarsh H Hindmarsh,38.5,,11358.11,Food & Beverage,Beverages
7/11/2023,Visa Purchase                 03Nov Governor Hindmarsh H Hindmarsh,16.5,,11396.61,Food & Beverage,Beverages
7/11/2023,Eftpos Debit                  07Nov21:45 Uber* Trip\,16.86,,11413.11,Transport & Travel,Taxi & Rental car
7/11/2023,Eftpos Debit                  07Nov08:54 Uber* Trip\,12.89,,11429.97,Transport & Travel,Taxi & Rental car
7/11/2023,Eftpos Debit                  06Nov22:47 Uber* Trip\,25.64,,11442.86,Transport & Travel,Taxi & Rental car
6/11/2023,Visa Purchase                 03Nov Prestige Dry Clean   North Ade,107,,11468.5,Home & Property,Services & Tradespeople
6/11/2023,Visa Purchase                 03Nov Krung Thep           North Ade,87,,11575.5,Food & Beverage,Dining out
6/11/2023,Visa Purchase                 03Nov Prestige Dry Clean   North Ade,76,,11662.5,Home & Property,Services & Tradespeople
6/11/2023,Visa Purchase                 02Nov Bakery On O'Connell  North Ade,16.67,,11738.5,Food & Beverage,Food & Groceries
6/11/2023,Visa Purchase                 02Nov Tafe Sa Regency Camp Regency P,5.7,,11755.17,Retail & Personal,Education & Training
6/11/2023,Eftpos Debit                  06Nov22:04 Uber* Trip\,49.51,,11760.87,Transport & Travel,Taxi & Rental car
6/11/2023,Eftpos Debit                  06Nov09:32 Bakery On O'Connell   North Adelaidsa Au,30.61,,11810.38,Food & Beverage,Food & Groceries
6/11/2023,Eftpos Debit                  06Nov07:53 Uber Eats* Eats\,2.42,,11840.99,Food & Beverage,Dining out
6/11/2023,Eftpos Credit                 05Nov19:54 Uber Eats* Eats\,,2.42,11843.41,Deposits,Deposit
6/11/2023,Eftpos Debit                  05Nov19:30 Uber Eats* Eats\,46.82,,11840.99,Food & Beverage,Dining out
4/11/2023,Eftpos Debit                  04Nov11:27 Uber* Trip\,11.56,,11887.81,Transport & Travel,Taxi & Rental car
4/11/2023,Eftpos Debit                  04Nov08:09 Uber* Trip\,12.63,,11899.37,Transport & Travel,Taxi & Rental car
3/11/2023,Visa Purchase                 01Nov Elysian Salon & Spa  Adelaide,430,,11912,Retail & Personal,Retail (shopping)
3/11/2023,Visa Purchase                 01Nov Amj Linn P/L&Ds&Jn   North Ade,88,,12342,Retail & Personal,Medical & Personal care
3/11/2023,Visa Purchase                 01Nov Patreon* Membership  Internet,36.85,,12430,Entertainment & Recreation,TV
3/11/2023,Visa Purchase                 01Nov Beam Mobility Austra -,8.8,,12466.85,Bills & Payments,Telecommunications
3/11/2023,Eftpos Debit                  03Nov14:06 Sq *Color Club        North Adelaidsa Au,24.24,,12475.65,Retail & Personal,Retail (shopping)
3/11/2023,Eftpos Debit                  03Nov09:30 Bakery On O'Connell   North Adelaidsa Au,5.35,,12499.89,Food & Beverage,Food & Groceries
2/11/2023,Visa Purchase                 31Oct Nth Adel Foodland    North Ade,20.38,,12505.24,Food & Beverage,Food & Groceries
1/11/2023,Visa Purchase                 30Oct Sq *Color Club       North Ade,48.48,,12525.62,Retail & Personal,Retail (shopping)
1/11/2023,Visa Purchase                 29Oct Piccadilly Cinemas   North Ade,21.5,,12574.1,Entertainment & Recreation,TV
1/11/2023,Visa Purchase                 29Oct Beam Mobility Austra -,12.05,,12595.6,Bills & Payments,Telecommunications
1/11/2023,Andrew Kay Manag Wages 29102023,,469,12607.65,Income,Salary
1/11/2023,Mcare Benefits 684169146 Gywq,,41.4,12138.65,Government payments,Centrelink payments
1/11/2023,Eftpos Debit                  01Nov16:15 Neuronau* Trip-Yq\,7.12,,12097.25,Transport & Travel,Vehicle Expenses
1/11/2023,Atm Withdrawal                01Nov15:30 Banksa                Adelaide     5  Au,200,,12104.37,Withdrawals & Transfers,ATM & EFTPOS
1/11/2023,Eftpos Debit                  01Nov02:49 Uber* Trip\,13.29,,12304.37,Transport & Travel,Taxi & Rental car
31/10/2023,Visa Purchase                 28Oct Sq *Africola Canteen Surry Hil,18,,12317.66,Entertainment & Recreation,Sports & Leisure
31/10/2023,Visa Purchase                 27Oct Bakery On O'Connell  North Ade,17.58,,12335.66,Food & Beverage,Food & Groceries
31/10/2023,Visa Purchase                 27Oct Memphis Slims House  Adelaide,15.25,,12353.24,Food & Beverage,Beverages
31/10/2023,Visa Purchase                 27Oct Independent 132211   Torrensvi,14.67,,12368.49,Transport & Travel,Taxi & Rental car
31/10/2023,Visa Purchase                 27Oct Memphis Slims House  Adelaide,11.18,,12383.16,Food & Beverage,Beverages
31/10/2023,Visa Purchase                 27Oct Memphis Slims House  Adelaide,11.18,,12394.34,Food & Beverage,Beverages
31/10/2023,Visa Purchase                 27Oct Beam Mobility Austra -,7.5,,12405.52,Bills & Payments,Telecommunications
31/10/2023,Visa Purchase                 29Oct Beam Mobility Austra -,7.5,,12413.02,Bills & Payments,Telecommunications
31/10/2023,Visa Purchase                 28Oct Beam Mobility Austra -,6.35,,12420.52,Bills & Payments,Telecommunications
31/10/2023,Eftpos Debit                  31Oct16:42 Neuronau* Trip-Jt\,6.1,,12426.87,Transport & Travel,Vehicle Expenses
30/10/2023,Visa Purchase                 27Oct Sp Usafoods Aus      Moorabbin,66.74,,12432.97,Home & Property,Technology & Appliances
30/10/2023,Visa Purchase                 27Oct Sq *Glam Medical Spa North Ade,65,,12499.71,Retail & Personal,Retail (shopping)
30/10/2023,Visa Purchase                 27Oct Nth Adel Foodland    North Ade,47.09,,12564.71,Food & Beverage,Food & Groceries
30/10/2023,Visa Purchase                 26Oct North Adelaide Haru  North Ade,10.2,,12611.8,Food & Beverage,Dining out
30/10/2023,Eftpos Debit                  30Oct09:31 Bakery On O'Connell   North Adelaidsa Au,11.72,,12622,Food & Beverage,Food & Groceries
28/10/2023,Visa Purchase                 25Oct Smp*The Flying Fig   North Ade,17.5,,12633.72,Food & Beverage,Food & Groceries
28/10/2023,Visa Purchase                 26Oct Beam Mobility Austra -,4.4,,12651.22,Bills & Payments,Telecommunications
28/10/2023,Visa Purchase                 26Oct Beam Mobility Austra -,3.25,,12655.62,Bills & Payments,Telecommunications
28/10/2023,Eftpos Debit                  28Oct17:30 Neuronau* Trip-Pm\,10.18,,12658.87,Transport & Travel,Vehicle Expenses
27/10/2023,Visa Purchase                 25Oct Aware Women's Health North Ade,96.75,,12669.05,Retail & Personal,Medical & Personal care
27/10/2023,Visa Purchase                 26Oct Amj Linn P/L&Ds&Jn   North Ade,88,,12765.8,Retail & Personal,Medical & Personal care
27/10/2023,Visa Purchase                 24Oct House Of Health Coll Adelaide,14.8,,12853.8,Food & Beverage,Food & Groceries
27/10/2023,Visa Purchase                 24Oct Smp*Atlas Continenta Adelaide,10.17,,12868.6,Food & Beverage,Dining out
27/10/2023,Visa Purchase                 25Oct Beam Mobility Austra -,7,,12878.77,Bills & Payments,Telecommunications
27/10/2023,Visa Purchase                 24Oct Hong Kong Grocery St Adelaide,4.99,,12885.77,Food & Beverage,Food & Groceries
27/10/2023,Visa Purchase                 24Oct Sq *Golden Hash Cafe North Ade,4,,12890.76,Food & Beverage,Dining out
26/10/2023,Visa Purchase                 24Oct The Coffee Bean Shop Welland,36.8,,12894.76,Food & Beverage,Beverages
